Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km)
LAMBORGHINI,AVENTADOR COUPE,TWO-SEATER,0.7466666666666667,0.6923076923076923,A7,Z,0.7045454545454545,0.5361445783132529,0.6454545454545455,0.06896551724137934,0.7629107981220657
MAZDA,MAZDA6,MID-SIZE,0.21333333333333332,0.07692307692307693,M6,X,0.19696969696969696,0.14457831325301204,0.18181818181818182,0.41379310344827586,0.21126760563380284
CHRYSLER,300 FFV,FULL-SIZE,0.36,0.23076923076923078,A8,X,0.31060606060606055,0.2228915662650602,0.2818181818181819,0.27586206896551724,0.33098591549295775
MERCEDES-BENZ,E 63 AMG S 4MATIC WAGON,STATION WAGON - MID-SIZE,0.6133333333333333,0.38461538461538464,AS7,Z,0.428030303030303,0.4216867469879517,0.4272727272727273,0.1724137931034483,0.5023474178403756
LINCOLN,MKT LIVERY AWD,SPECIAL PURPOSE VEHICLE,0.37333333333333335,0.23076923076923078,A6,X,0.3977272727272726,0.37349397590361433,0.39090909090909093,0.1896551724137931,0.4741784037558685
PORSCHE,911 CARRERA 4,MINICOMPACT,0.28,0.23076923076923078,AM7,Z,0.24621212121212116,0.25903614457831325,0.25,0.3103448275862069,0.30281690140845063
MERCEDES-BENZ,E 300 4MATIC,MID-SIZE,0.14666666666666667,0.07692307692307693,A9,Z,0.25757575757575757,0.24698795180722885,0.2545454545454545,0.3103448275862069,0.3075117370892019
JEEP,Wrangler JL 4X4,SUV - SMALL,0.14666666666666667,0.07692307692307693,A8,X,0.2386363636363636,0.32530120481927705,0.26818181818181824,0.29310344827586204,0.3215962441314554
VOLVO,S60 T5,COMPACT,0.14666666666666667,0.07692307692307693,AS8,Z,0.2386363636363636,0.1867469879518072,0.21818181818181825,0.3620689655172414,0.26291079812206575
MERCEDES-BENZ,AMG GLA 45 4MATIC,SUV - SMALL,0.14666666666666667,0.07692307692307693,AS7,Z,0.2689393939393939,0.2710843373493975,0.26818181818181824,0.29310344827586204,0.3215962441314554
JEEP,PATRIOT 4X4,SUV - SMALL,0.2,0.07692307692307693,M5,X,0.23106060606060608,0.2650602409638554,0.24090909090909096,0.32758620689655177,0.2816901408450704
GMC,TERRAIN AWD,SUV - SMALL,0.36,0.23076923076923078,A6,X,0.40909090909090906,0.3855421686746987,0.4045454545454546,0.1896551724137931,0.488262910798122
VOLVO,XC70 AWD,SUV - SMALL,0.28,0.23076923076923078,AS6,X,0.3484848484848484,0.3493975903614458,0.35000000000000003,0.22413793103448276,0.41079812206572763
MITSUBISHI,RVR 4WD,SUV - SMALL,0.2,0.07692307692307693,AV6,X,0.2348484848484848,0.2710843373493975,0.25,0.3103448275862069,0.2934272300469484
JAGUAR,XF AWD,MID-SIZE,0.28,0.23076923076923078,AS8,Z,0.36742424242424243,0.28915662650602403,0.3409090909090909,0.22413793103448276,0.4014084507042254
NISSAN,Altima SR/Platinum,MID-SIZE,0.14666666666666667,0.07692307692307693,AV,X,0.18560606060606055,0.17469879518072287,0.18181818181818182,0.41379310344827586,0.22065727699530516
HONDA,ACCORD,FULL-SIZE,0.08000000000000002,0.07692307692307693,M6,X,0.17803030303030304,0.16265060240963855,0.17272727272727278,0.4310344827586207,0.20892018779342722
HONDA,ACCORD SEDAN,MID-SIZE,0.2,0.07692307692307693,AV,X,0.16666666666666663,0.14457831325301204,0.15909090909090912,0.44827586206896547,0.19014084507042253
JEEP,WRANGLER 4X4,SUV - SMALL,0.36,0.23076923076923078,M6,X,0.3787878787878787,0.4216867469879517,0.39545454545454556,0.1896551724137931,0.46478873239436613
HYUNDAI,Accent,COMPACT,0.09333333333333335,0.07692307692307693,M6,X,0.1515151515151515,0.13855421686746985,0.1454545454545455,0.4827586206896552,0.18075117370892022
ACURA,RLX HYBRID,MID-SIZE,0.3466666666666667,0.23076923076923078,AM7,Z,0.15909090909090906,0.253012048192771,0.1954545454545455,0.396551724137931,0.23474178403755872
NISSAN,JUKE AWD,STATION WAGON - SMALL,0.09333333333333335,0.07692307692307693,AV7,Z,0.18181818181818177,0.2289156626506024,0.1954545454545455,0.396551724137931,0.24178403755868547
CADILLAC,CTS,MID-SIZE,0.14666666666666667,0.07692307692307693,AS8,Z,0.25757575757575757,0.2289156626506024,0.24545454545454548,0.32758620689655177,0.3004694835680751
TOYOTA,VENZA,SUV - SMALL,0.3466666666666667,0.23076923076923078,AS6,X,0.31439393939393934,0.3012048192771084,0.30909090909090914,0.25862068965517243,0.3755868544600939
TOYOTA,TACOMA,PICKUP TRUCK - SMALL,0.24000000000000005,0.07692307692307693,A4,X,0.303030303030303,0.35542168674698793,0.3227272727272727,0.24137931034482757,0.380281690140845
FORD,GT,TWO-SEATER,0.3466666666666667,0.23076923076923078,AM7,Z,0.6136363636363635,0.5481927710843373,0.590909090909091,0.10344827586206895,0.7183098591549296
BMW,335i,COMPACT,0.28,0.23076923076923078,A8,Z,0.2727272727272727,0.1987951807228915,0.25,0.3103448275862069,0.2934272300469484
BMW,640i xDRIVE GRAN COUPE,COMPACT,0.28,0.23076923076923078,AS8,Z,0.29166666666666663,0.24698795180722885,0.2772727272727273,0.29310344827586204,0.33333333333333326
GMC,TERRAIN,SUV - SMALL,0.2,0.07692307692307693,A6,X,0.2386363636363636,0.1987951807228915,0.2272727272727273,0.3448275862068965,0.27699530516431925
PORSCHE,911 Targa 4S,MINICOMPACT,0.28,0.23076923076923078,M7,Z,0.303030303030303,0.2710843373493975,0.29090909090909095,0.27586206896551724,0.352112676056338
MERCEDES-BENZ,C 300 4MATIC,COMPACT,0.14666666666666667,0.07692307692307693,AS7,Z,0.22348484848484845,0.2289156626506024,0.22272727272727277,0.3448275862068965,0.2723004694835681
FORD,F-150 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,0.24000000000000005,0.23076923076923078,AS6,X,0.3446969696969697,0.4036144578313252,0.37272727272727285,0.20689655172413796,0.45070422535211263
PORSCHE,CAYENNE TURBO S,SUV - STANDARD,0.52,0.38461538461538464,A8,Z,0.48106060606060597,0.433734939759036,0.4636363636363637,0.15517241379310348,0.5633802816901409
VOLKSWAGEN,BEETLE CONVERTIBLE,SUBCOMPACT,0.14666666666666667,0.07692307692307693,M6,Z,0.25,0.21686746987951802,0.24090909090909096,0.32758620689655177,0.2816901408450704
FORD,F-150,PICKUP TRUCK - STANDARD,0.24000000000000005,0.23076923076923078,AS6,X,0.303030303030303,0.3192771084337349,0.30909090909090914,0.25862068965517243,0.3755868544600939
NISSAN,370Z,TWO-SEATER,0.37333333333333335,0.23076923076923078,M6,Z,0.3446969696969697,0.3192771084337349,0.33636363636363636,0.24137931034482757,0.4061032863849765
VOLKSWAGEN,BEETLE TDI (modified),COMPACT,0.14666666666666667,0.07692307692307693,AM6,D,0.12878787878787878,0.10240963855421689,0.12727272727272732,0.5172413793103448,0.20422535211267603
CHEVROLET,TRAVERSE,SUV - STANDARD,0.14666666666666667,0.07692307692307693,A9,Z,0.284090909090909,0.3012048192771084,0.29090909090909095,0.27586206896551724,0.352112676056338
BMW,640i xDRIVE GRAN COUPE,COMPACT,0.28,0.23076923076923078,AS8,Z,0.2992424242424242,0.24698795180722885,0.2818181818181819,0.27586206896551724,0.33098591549295775
PORSCHE,CAYMAN GTS,TWO-SEATER,0.3333333333333333,0.23076923076923078,AM7,Z,0.2537878787878788,0.2228915662650602,0.24545454545454548,0.32758620689655177,0.2863849765258216
KIA,RIO ECO,COMPACT,0.09333333333333335,0.07692307692307693,A6,X,0.16287878787878785,0.14457831325301204,0.15909090909090912,0.44827586206896547,0.18544600938967135
CHEVROLET,Silverado 4WD Custom Trail Boss,PICKUP TRUCK - STANDARD,0.5866666666666667,0.38461538461538464,A6,X,0.4734848484848484,0.5481927710843373,0.5,0.13793103448275862,0.6056338028169014
JAGUAR,XKR COUPE,MINICOMPACT,0.5466666666666666,0.38461538461538464,AS6,Z,0.43181818181818177,0.4156626506024096,0.4272727272727273,0.1724137931034483,0.5023474178403756
GMC,YUKON FFV,SUV - STANDARD,0.5866666666666667,0.38461538461538464,A6,E,0.5984848484848484,0.5722891566265059,0.590909090909091,0.10344827586206895,0.44131455399061026
MERCEDES-BENZ,CLA 250,SUBCOMPACT,0.14666666666666667,0.07692307692307693,AS7,Z,0.19696969696969696,0.14457831325301204,0.18181818181818182,0.41379310344827586,0.21126760563380284
CHEVROLET,MALIBU,MID-SIZE,0.21333333333333332,0.07692307692307693,AS6,X,0.19318181818181818,0.14457831325301204,0.1772727272727273,0.41379310344827586,0.20657276995305165
VOLVO,XC70 T5,SUV - SMALL,0.14666666666666667,0.07692307692307693,AS8,X,0.23106060606060608,0.21686746987951802,0.2272727272727273,0.3448275862068965,0.27464788732394363
JEEP,Renegade 4X4,SUV - SMALL,0.053333333333333344,0.07692307692307693,A9,X,0.22348484848484845,0.24698795180722885,0.2318181818181818,0.3448275862068965,0.2816901408450704
TOYOTA,CAMRY,MID-SIZE,0.3466666666666667,0.23076923076923078,AS6,X,0.25757575757575757,0.2228915662650602,0.24545454545454548,0.32758620689655177,0.2863849765258216
VOLKSWAGEN,GOLF R,COMPACT,0.14666666666666667,0.07692307692307693,AM6,Z,0.2348484848484848,0.23493975903614459,0.23636363636363644,0.32758620689655177,0.2816901408450704
LINCOLN,MKT LIVERY,SPECIAL PURPOSE VEHICLE,0.14666666666666667,0.07692307692307693,AS6,X,0.33712121212121204,0.32530120481927705,0.33181818181818185,0.24137931034482757,0.4037558685446009
JAGUAR,XF 35t AWD,MID-SIZE,0.28,0.23076923076923078,AS8,Z,0.2954545454545454,0.2650602409638554,0.28636363636363643,0.27586206896551724,0.34507042253521125
JEEP,PATRIOT,SUV - SMALL,0.14666666666666667,0.07692307692307693,M5,X,0.22727272727272724,0.2289156626506024,0.2318181818181818,0.3448275862068965,0.2723004694835681
MERCEDES-BENZ,E 350 4MATIC,MID-SIZE,0.3466666666666667,0.23076923076923078,AS7,Z,0.2803030303030303,0.24698795180722885,0.26818181818181824,0.29310344827586204,0.3145539906103286
BMW,Z4 sDrive30i,TWO-SEATER,0.14666666666666667,0.07692307692307693,AS8,Z,0.20075757575757575,0.20481927710843376,0.2,0.37931034482758624,0.24413145539906103
BUICK,Enclave AWD,SUV - STANDARD,0.36,0.23076923076923078,A9,X,0.36363636363636365,0.3313253012048192,0.35454545454545455,0.22413793103448276,0.42723004694835676
VOLVO,S80 T5,MID-SIZE,0.14666666666666667,0.07692307692307693,AS8,X,0.2121212121212121,0.15662650602409636,0.1954545454545455,0.396551724137931,0.2276995305164319
CHEVROLET,CORVETTE,TWO-SEATER,0.7066666666666667,0.38461538461538464,AS6,Z,0.4053030303030303,0.2710843373493975,0.35909090909090907,0.22413793103448276,0.4225352112676056
BENTLEY,CONTINENTAL GT3-R,TWO-SEATER,0.41333333333333333,0.38461538461538464,AS8,Z,0.5075757575757576,0.3674698795180722,0.45909090909090905,0.15517241379310348,0.5422535211267605
LINCOLN,MKZ AWD,MID-SIZE,0.14666666666666667,0.07692307692307693,AS6,X,0.25,0.2108433734939759,0.23636363636363644,0.32758620689655177,0.29107981220657275
CHEVROLET,Silverado,PICKUP TRUCK - STANDARD,0.5866666666666667,0.38461538461538464,A8,X,0.3749999999999999,0.37349397590361433,0.37727272727272737,0.20689655172413796,0.45539906103286387
MINI,COOPER S COUPE,TWO-SEATER,0.09333333333333335,0.07692307692307693,A6,Z,0.19318181818181818,0.18072289156626506,0.19090909090909097,0.396551724137931,0.22300469483568078
CADILLAC,ATS,COMPACT,0.36,0.23076923076923078,AS8,X,0.2803030303030303,0.24096385542168672,0.26818181818181824,0.29310344827586204,0.323943661971831
BMW,X6 xDRIVE35i,SUV - STANDARD,0.28,0.23076923076923078,AS8,Z,0.33333333333333326,0.34337349397590355,0.33636363636363636,0.24137931034482757,0.4061032863849765
SUBARU,CROSSTREK AWD,SUV - SMALL,0.14666666666666667,0.07692307692307693,M6,X,0.2386363636363636,0.24698795180722885,0.24090909090909096,0.32758620689655177,0.29107981220657275
CHEVROLET,Colorado,PICKUP TRUCK - SMALL,0.36,0.23076923076923078,A8,X,0.3484848484848484,0.3373493975903613,0.3454545454545454,0.22413793103448276,0.4154929577464789
FORD,FUSION,MID-SIZE,0.14666666666666667,0.07692307692307693,AS6,X,0.2651515151515151,0.21686746987951802,0.25,0.3103448275862069,0.30281690140845063
SCION,tC,COMPACT,0.21333333333333332,0.07692307692307693,AS6,X,0.22727272727272724,0.21686746987951802,0.22272727272727277,0.3448275862068965,0.2605633802816901
GMC,Sierra,PICKUP TRUCK - STANDARD,0.5866666666666667,0.38461538461538464,A6,X,0.4431818181818181,0.4457831325301205,0.4454545454545455,0.15517241379310348,0.539906103286385
JEEP,Cherokee 4X4 Active Drive Lock,SUV - SMALL,0.14666666666666667,0.07692307692307693,A9,X,0.28787878787878785,0.31325301204819267,0.29545454545454547,0.27586206896551724,0.35915492957746475
LAND ROVER,RANGE ROVER LWB V8 5.0 SC,SUV - STANDARD,0.5466666666666666,0.38461538461538464,AS8,Z,0.5227272727272726,0.49397590361445776,0.5136363636363637,0.12068965517241381,0.6056338028169014
AUDI,A5 Cabriolet quattro,SUBCOMPACT,0.14666666666666667,0.07692307692307693,AM7,Z,0.21969696969696967,0.20481927710843376,0.21363636363636368,0.3620689655172414,0.2582159624413145
MAZDA,MX-5,TWO-SEATER,0.14666666666666667,0.07692307692307693,AS6,Z,0.18181818181818177,0.15662650602409636,0.17272727272727278,0.4310344827586207,0.21126760563380284
MAZDA,MAZDA3 5-DOOR,MID-SIZE,0.21333333333333332,0.07692307692307693,AS6,X,0.17045454545454541,0.15060240963855417,0.1636363636363637,0.44827586206896547,0.20187793427230047
MERCEDES-BENZ,AMG GLC 43 4MATIC COUPE,SUV - SMALL,0.28,0.23076923076923078,A9,Z,0.33333333333333326,0.35542168674698793,0.3409090909090909,0.22413793103448276,0.41314553990610325
BMW,M6,COMPACT,0.4666666666666667,0.38461538461538464,AM7,Z,0.4962121212121212,0.4518072289156626,0.48181818181818187,0.13793103448275862,0.568075117370892
LEXUS,NX 200t AWD F SPORT,SUV - SMALL,0.14666666666666667,0.07692307692307693,AS6,Z,0.25,0.28915662650602403,0.26363636363636367,0.3103448275862069,0.3098591549295775
HONDA,CIVIC SEDAN,MID-SIZE,0.14666666666666667,0.07692307692307693,AV,X,0.13636363636363635,0.12048192771084335,0.13181818181818183,0.5,0.15727699530516434
JAGUAR,F-TYPE Convertible R-Dynamic,TWO-SEATER,0.28,0.23076923076923078,AS8,Z,0.31060606060606055,0.28915662650602403,0.3045454545454546,0.25862068965517243,0.3685446009389671
TOYOTA,VENZA,SUV - SMALL,0.3466666666666667,0.23076923076923078,AS6,X,0.31439393939393934,0.3012048192771084,0.30909090909090914,0.25862068965517243,0.363849765258216
DODGE,GRAND CARAVAN FFV,MINIVAN,0.36,0.23076923076923078,A6,E,0.5757575757575756,0.5602409638554217,0.5727272727272728,0.10344827586206895,0.4178403755868545
BMW,X5 xDRIVE50i,SUV - STANDARD,0.4666666666666667,0.38461538461538464,AS8,Z,0.4242424242424242,0.433734939759036,0.4272727272727273,0.1724137931034483,0.5187793427230046
BMW,X6 xDRIVE50i,SUV - STANDARD,0.4666666666666667,0.38461538461538464,A8,Z,0.46212121212121204,0.43975903614457823,0.45454545454545453,0.15517241379310348,0.5352112676056338
AUDI,A3,SUBCOMPACT,0.14666666666666667,0.07692307692307693,AM7,X,0.17424242424242425,0.15060240963855417,0.1681818181818182,0.4310344827586207,0.20187793427230047
CHEVROLET,CAMARO,SUBCOMPACT,0.14666666666666667,0.07692307692307693,AS8,Z,0.25,0.21686746987951802,0.24090909090909096,0.32758620689655177,0.29107981220657275
BMW,440i xDRIVE COUPE,COMPACT,0.28,0.23076923076923078,M6,Z,0.303030303030303,0.2650602409638554,0.29090909090909095,0.27586206896551724,0.3497652582159624
DODGE,Challenger,MID-SIZE,0.7333333333333334,0.38461538461538464,M6,Z,0.4734848484848484,0.3855421686746987,0.4454545454545455,0.15517241379310348,0.5375586854460094
FIAT,500X,SUV - SMALL,0.2,0.07692307692307693,A9,X,0.24242424242424238,0.21686746987951802,0.23636363636363644,0.32758620689655177,0.284037558685446
AUDI,S7,MID-SIZE,0.41333333333333333,0.38461538461538464,A7,Z,0.3787878787878787,0.34337349397590355,0.3681818181818182,0.20689655172413796,0.4342723004694835
JAGUAR,F-TYPE Convertible R-Dynamic AWD,TWO-SEATER,0.28,0.23076923076923078,AS8,Z,0.33333333333333326,0.31325301204819267,0.3272727272727273,0.24137931034482757,0.39671361502347413
TOYOTA,Corolla LE Eco,MID-SIZE,0.12,0.07692307692307693,AV,X,0.13636363636363635,0.11445783132530121,0.12727272727272732,0.5172413793103448,0.15727699530516434
LINCOLN,MKX AWD,SUV - SMALL,0.24000000000000005,0.23076923076923078,AS6,X,0.3749999999999999,0.3493975903614458,0.3636363636363637,0.20689655172413796,0.44131455399061026
BMW,M8 Cabriolet,SUBCOMPACT,0.4666666666666667,0.38461538461538464,AS8,Z,0.4469696969696969,0.4216867469879517,0.440909090909091,0.15517241379310348,0.5305164319248826
CHEVROLET,SONIC 5 RS,STATION WAGON - SMALL,0.06666666666666665,0.07692307692307693,AS6,X,0.20075757575757575,0.1867469879518072,0.1954545454545455,0.396551724137931,0.2323943661971831
LEXUS,RX 350 AWD,SUV - SMALL,0.3466666666666667,0.23076923076923078,AS8,X,0.3219696969696969,0.30722891566265054,0.3181818181818182,0.24137931034482757,0.37323943661971826
MINI,JOHN COOPER WORKS 3 DOOR,SUBCOMPACT,0.14666666666666667,0.07692307692307693,AS6,Z,0.19318181818181818,0.19277108433734938,0.19090909090909097,0.396551724137931,0.23474178403755872
MERCEDES-BENZ,CLS 63 AMG 4MATIC,COMPACT,0.6133333333333333,0.38461538461538464,AS7,Z,0.41287878787878785,0.4036144578313252,0.4090909090909091,0.1896551724137931,0.48122065727699526
BMW,ACTIVEHYBRID 7L,FULL-SIZE,0.28,0.23076923076923078,AS8,Z,0.24242424242424238,0.2228915662650602,0.23636363636363644,0.32758620689655177,0.27699530516431925
VOLKSWAGEN,JETTA GLI,COMPACT,0.14666666666666667,0.07692307692307693,M6,Z,0.23106060606060608,0.19277108433734938,0.21818181818181825,0.3620689655172414,0.255868544600939
MERCEDES-BENZ,GLE 550 4MATIC,SUV - STANDARD,0.5066666666666667,0.38461538461538464,A9,Z,0.4204545454545454,0.43975903614457823,0.4272727272727273,0.1724137931034483,0.5211267605633803
LEXUS,IS 350 AWD,COMPACT,0.3466666666666667,0.23076923076923078,AS6,Z,0.3068181818181818,0.30722891566265054,0.30909090909090914,0.25862068965517243,0.37089201877934275
MERCEDES-BENZ,C 300 4MATIC CABRIOLET,SUBCOMPACT,0.14666666666666667,0.07692307692307693,A9,Z,0.25,0.24096385542168672,0.25,0.3103448275862069,0.3004694835680751
JAGUAR,XKR-S CONVERTIBLE,MINICOMPACT,0.5466666666666666,0.38461538461538464,AS6,Z,0.4431818181818181,0.4156626506024096,0.43636363636363634,0.1724137931034483,0.5140845070422535
MERCEDES-BENZ,S 63 AMG 4MATIC,FULL-SIZE,0.6133333333333333,0.38461538461538464,AS7,Z,0.43560606060606055,0.3674698795180722,0.41363636363636364,0.1724137931034483,0.488262910798122
VOLKSWAGEN,Tiguan 4MOTION,SUV - SMALL,0.14666666666666667,0.07692307692307693,AS8,X,0.2613636363636363,0.24698795180722885,0.25909090909090915,0.3103448275862069,0.3098591549295775
FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,0.3466666666666667,0.23076923076923078,A6,X,0.3712121212121212,0.3975903614457831,0.3818181818181819,0.20689655172413796,0.460093896713615
KIA,K900,FULL-SIZE,0.5466666666666666,0.38461538461538464,AS8,Z,0.43560606060606055,0.37951807228915657,0.41818181818181827,0.1724137931034483,0.49295774647887325
KIA,FORTE KOUP,COMPACT,0.14666666666666667,0.07692307692307693,M6,X,0.21969696969696967,0.20481927710843376,0.21363636363636368,0.3620689655172414,0.2582159624413145
DODGE,CHALLENGER,MID-SIZE,0.7333333333333334,0.38461538461538464,M6,Z,0.4772727272727272,0.3855421686746987,0.4454545454545455,0.15517241379310348,0.5258215962441314
BMW,M240i Coupe M Performance,SUBCOMPACT,0.28,0.23076923076923078,M6,Z,0.32575757575757575,0.28915662650602403,0.31363636363636366,0.25862068965517243,0.3755868544600939
MERCEDES-BENZ,AMG GT 63 S 4MATIC+ Coupe,COMPACT,0.41333333333333333,0.38461538461538464,A9,Z,0.43181818181818177,0.4518072289156626,0.43636363636363634,0.1724137931034483,0.5352112676056338
LINCOLN,NAVIGATOR L 4X4,SUV - STANDARD,0.3466666666666667,0.23076923076923078,AS6,X,0.4507575757575758,0.5060240963855421,0.4727272727272727,0.13793103448275862,0.5704225352112676
TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,0.4933333333333333,0.38461538461538464,AS6,X,0.4772727272727272,0.5481927710843373,0.490909090909091,0.13793103448275862,0.6056338028169014
HONDA,CIVIC,COMPACT,0.12,0.07692307692307693,AV7,X,0.1477272727272727,0.13253012048192772,0.14090909090909093,0.4827586206896552,0.1643192488262911
HONDA,CR-V AWD,SUV - SMALL,0.2,0.07692307692307693,A5,X,0.24242424242424238,0.23493975903614459,0.24090909090909096,0.32758620689655177,0.2816901408450704
LINCOLN,NAVIGATOR 4X4 FFV,SUV - STANDARD,0.6000000000000001,0.38461538461538464,A6,X,0.5303030303030302,0.5602409638554217,0.540909090909091,0.12068965517241381,0.6384976525821596
FORD,T-150 WAGON FFV,VAN - PASSENGER,0.37333333333333335,0.23076923076923078,AS6,E,0.712121212121212,0.8734939759036143,0.7636363636363637,0.051724137931034475,0.5798122065727699
